batch_id,inspection_date,inspector_id,product_type,pass_fail,defect_type,defect_rate_pct,rework_flag,sample_size,defects_found,measurement_tool,hold_released,customer_specific,remarks
BATCH-2024-0499,2024-02-23,QC-08,Brake Shoe,FAIL,Warpage > 0.3 mm,0.2481,N,153.0,8.0,Hardness tester,Y,OEM-MARUTI,Customer concession raised
BATCH-2022-0076,2022-08-15,QC-05,Clutch Plate,PASS,,0.9108,Y,20.0,0.0,CMM,N,OEM-MAHINDRA,Waived by OEM
BATCH-2021-0494,2023-06-10,QC-03,Clutch Plate,PASS,,10.9711,N,26.0,0.0,Torque wrench,Y,OEM-TATA,Waived by OEM
BATCH-2021-0413,2022-09-27,QC-07,Brake Pad Type A,REWORK,Porosity - casting defect,5.1789,N,57.0,10.0,Vernier,N,OEM-BAJAJ,Re-inspect after rework
BATCH-2023-0298,2022-12-03,QC-05,Disc Brake Caliper,PASS,,2.7544,N,66.0,,Vernier,N,OEM-RENAULT,Escalated to QA Manager
BATCH-2023-0391,2023-05-13,QC-01,Clutch Plate,PASS,,6.1494,N,160.0,0.0,CMM,Y,,
BATCH-2024-0444,2021-10-01,QC-05,Wheel Hub Assy,REWORK,Edge chipping,7.4936,Y,70.0,16.0,CMM,N,OEM-FORD,Re-inspect after rework
BATCH-2024-0063,2021-01-17,QC-08,Wheel Hub Assy,PASS,,10.5591,N,,0.0,CMM,N,OEM-TATA,Waived by OEM
BATCH-2021-0113,2024-03-05,QC-06,Clutch Plate,PASS,,8.4613,Y,128.0,0.0,Hardness tester,Y,OEM-MARUTI,Borderline - monitor next batch
BATCH-2022-0415,2023-06-05,QC-06,Brake Shoe,PASS,,10.3137,Y,70.0,0.0,Vernier,Y,,Customer concession raised
BATCH-2021-0277,2023-12-14,QC-06,CV Joint,REWORK,Warpage > 0.3 mm,8.4987,,76.0,1.0,Vernier,N,,Customer concession raised
BATCH-2022-0266,2024-01-06,QC-06,Brake Pad Type B,PASS,,3.9453,Y,98.0,0.0,Height gauge,Y,OEM-MAHINDRA,
BATCH-2023-0032,2024-06-24,QC-05,Clutch Plate,PASS,,7.9951,N,131.0,0.0,CMM,N,OEM-SUZUKI,Escalated to QA Manager
BATCH-2023-0387,2022-05-19,QC-06,Brake Disc,FAIL,Improper heat treatment,0.7243,Y,25.0,24.0,Torque wrench,N,OEM-RENAULT,Borderline - monitor next batch
BATCH-2021-0288,2023-09-30,QC-05,Brake Shoe,PASS,,5.7439,Y,61.0,0.0,Hardness tester,Y,OEM-FORD,Escalated to QA Manager
BATCH-2023-0174,2022-02-25,QC-04,Clutch Plate,PASS,,9.0785,N,78.0,0.0,Hardness tester,,,Borderline - monitor next batch
BATCH-2023-0124,2023-10-22,QC-01,Brake Pad Type A,PASS,,3.466,N,177.0,0.0,Vernier,Y,OEM-HONDA,Re-inspect after rework
BATCH-2021-0493,2024-09-26,QC-01,Clutch Plate,PASS,,1.7713,Y,77.0,0.0,Go/No-Go gauge,N,OEM-MARUTI,Waived by OEM
BATCH-2023-0208,2023-01-18,QC-02,Brake Pad Type B,PASS,,11.487,,70.0,0.0,Height gauge,Y,OEM-MARUTI,Escalated to QA Manager
BATCH-2021-0479,2024-03-03,QC-06,Clutch Plate,PASS,,2.4601,Y,21.0,0.0,CMM,N,,Borderline - monitor next batch
BATCH-2021-0303,2024-04-29,QC-04,Brake Pad Type B,REWORK,Improper heat treatment,0.534,Y,112.0,19.0,Visual,Y,OEM-FORD,OK
BATCH-2024-0265,2021-07-16,QC-01,Brake Shoe,FAIL,Dimensional out-of-spec,7.4053,N,180.0,11.0,Visual,Y,OEM-SUZUKI,Re-inspect after rework
BATCH-2023-0345,2024-07-22,QC-02,Brake Disc,PASS,,6.1653,,46.0,0.0,Go/No-Go gauge,N,OEM-TVS,Waived by OEM
BATCH-2021-0179,2024-02-10,QC-09,Brake Pad Type A,PASS,,0.9907,N,177.0,0.0,Vernier,N,OEM-TATA,Borderline - monitor next batch
BATCH-2024-0421,2022-08-18,QC-02,Wheel Hub Assy,PASS,,5.7753,Y,,0.0,Torque wrench,N,OEM-TVS,Waived by OEM
BATCH-2023-0026,2023-11-24,QC-08,Disc Brake Caliper,FAIL,Warpage > 0.3 mm,5.5879,N,160.0,16.0,CMM,,,Waived by OEM
BATCH-2021-0200,2024-08-12,QC-03,Brake Pad Type B,PASS,,7.0822,N,145.0,0.0,Vernier,Y,OEM-TATA,Escalated to QA Manager
BATCH-2024-0266,2022-11-05,QC-02,Brake Shoe,PASS,,8.5753,N,193.0,0.0,CMM,Y,OEM-RENAULT,Borderline - monitor next batch
BATCH-2023-0371,2021-07-03,QC-03,Disc Brake Caliper,PASS,,11.444,N,60.0,0.0,CMM,Y,OEM-HYUNDAI,Re-inspect after rework
BATCH-2023-0223,2023-11-27,QC-08,Brake Disc,PASS,,9.9545,N,169.0,0.0,Height gauge,N,,Waived by OEM
BATCH-2023-0105,2023-12-18,QC-03,Brake Pad Type B,REWORK,Warpage > 0.3 mm,4.2851,Y,130.0,7.0,Hardness tester,Y,,Re-inspect after rework
BATCH-2021-0090,2024-08-05,QC-02,ABS Sensor Ring,PASS,,7.0278,Y,73.0,0.0,,N,OEM-SUZUKI,Re-inspect after rework
BATCH-2022-0099,2022-02-16,QC-06,Drum Brake Assy,PASS,,1.5021,N,139.0,,Height gauge,N,OEM-BAJAJ,Customer concession raised
BATCH-2024-0300,2024-10-31,QC-05,Clutch Plate,PASS,,5.3915,Y,,,Vernier,Y,OEM-MARUTI,Customer concession raised
BATCH-2024-0190,2023-10-23,QC-04,Drum Brake Assy,PASS,,5.5866,N,165.0,0.0,Visual,Y,OEM-MARUTI,Re-inspect after rework
BATCH-2022-0495,2021-12-02,QC-04,Brake Shoe,PASS,,1.1354,N,133.0,0.0,Torque wrench,,OEM-TVS,Waived by OEM
BATCH-2023-0498,2023-12-07,QC-06,Brake Pad Type B,REWORK,Surface delamination,4.9676,N,188.0,24.0,Torque wrench,Y,,Escalated to QA Manager
BATCH-2021-0063,2024-03-10,QC-02,Wheel Hub Assy,PASS,,10.7211,Y,180.0,0.0,Go/No-Go gauge,N,OEM-TATA,Customer concession raised
BATCH-2021-0374,2021-12-03,QC-03,Wheel Hub Assy,PASS,,8.2763,N,,0.0,CMM,N,OEM-MAHINDRA,Waived by OEM
BATCH-2022-0305,2022-12-22,QC-07,Brake Disc,PASS,,3.0578,N,28.0,0.0,Vernier,Y,OEM-MAHINDRA,Waived by OEM
BATCH-2022-0447,2024-09-04,QC-04,Disc Brake Caliper,FAIL,Noise under braking,2.3052,Y,101.0,10.0,Visual,,OEM-MAHINDRA,
BATCH-2022-0303,2024-05-23,QC-07,Brake Disc,PASS,,9.3018,N,92.0,0.0,Vernier,N,OEM-RENAULT,Waived by OEM
BATCH-2022-0054,2024-12-29,QC-05,ABS Sensor Ring,PASS,,11.2507,Y,144.0,0.0,CMM,Y,OEM-TATA,Waived by OEM
BATCH-2022-0167,2023-09-30,QC-07,Brake Shoe,PASS,,2.3124,N,133.0,0.0,Torque wrench,Y,,Escalated to QA Manager
BATCH-2022-0434,2023-08-02,QC-08,Brake Disc,FAIL,Vibration at speed,3.6464,,156.0,2.0,Height gauge,Y,OEM-MAHINDRA,Waived by OEM
BATCH-2023-0349,2022-11-17,QC-02,Brake Shoe,FAIL,Surface delamination,5.1253,N,,1.0,Torque wrench,Y,OEM-BAJAJ,Customer concession raised
BATCH-2022-0461,2024-04-01,QC-02,CV Joint,REWORK,Lining detachment,4.5255,,177.0,12.0,CMM,Y,,Escalated to QA Manager
BATCH-2022-0311,2023-09-25,QC-07,Drum Brake Assy,PASS,,0.2751,Y,173.0,0.0,Height gauge,N,OEM-TATA,OK
BATCH-2024-0081,2024-04-04,QC-01,Drum Brake Assy,PASS,,0.8098,Y,186.0,0.0,Height gauge,N,OEM-RENAULT,Re-inspect after rework
BATCH-2024-0096,2023-02-28,QC-02,Brake Shoe,PASS,,7.2306,N,,0.0,Go/No-Go gauge,Y,OEM-HONDA,Escalated to QA Manager
BATCH-2024-0218,2021-04-05,QC-09,Wheel Hub Assy,PASS,,10.659,N,108.0,0.0,,N,OEM-HONDA,Borderline - monitor next batch
BATCH-2022-0476,2024-11-01,QC-03,Brake Pad Type B,PASS,,5.3801,N,77.0,,Visual,Y,,
BATCH-2021-0158,2021-11-02,QC-02,Drum Brake Assy,PASS,,6.4086,,166.0,0.0,CMM,N,OEM-BAJAJ,Waived by OEM
BATCH-2021-0409,2021-01-12,QC-03,Disc Brake Caliper,PASS,,5.4452,N,171.0,0.0,Go/No-Go gauge,Y,OEM-HONDA,Borderline - monitor next batch
BATCH-2023-0042,2024-03-28,QC-04,Drum Brake Assy,PASS,,9.4814,N,175.0,0.0,CMM,Y,OEM-TATA,
BATCH-2021-0330,2022-11-29,QC-07,Wheel Hub Assy,FAIL,Vibration at speed,0.6579,Y,194.0,25.0,Torque wrench,N,,Borderline - monitor next batch
BATCH-2021-0405,2024-01-28,QC-06,Brake Pad Type B,PASS,,1.8881,Y,110.0,0.0,Visual,N,OEM-BAJAJ,Re-inspect after rework
BATCH-2022-0036,2024-10-18,QC-03,Brake Pad Type A,PASS,,2.2122,,84.0,0.0,,Y,OEM-BAJAJ,Re-inspect after rework
BATCH-2021-0032,2024-11-15,QC-05,Wheel Hub Assy,FAIL,Edge chipping,10.9316,Y,67.0,,Vernier,Y,OEM-MAHINDRA,Customer concession raised
BATCH-2022-0024,2023-05-18,QC-01,Clutch Plate,PASS,,3.4691,Y,,0.0,Visual,Y,OEM-MAHINDRA,Escalated to QA Manager
BATCH-2022-0169,2024-12-03,QC-03,Drum Brake Assy,PASS,,5.8263,N,76.0,0.0,Visual,N,,Escalated to QA Manager
BATCH-2022-0151,2021-08-10,QC-05,Clutch Plate,REWORK,Ovality - rotor,9.5341,,146.0,25.0,,N,OEM-BAJAJ,Customer concession raised
BATCH-2023-0035,2023-05-02,QC-01,Brake Shoe,PASS,,11.3948,N,69.0,0.0,Hardness tester,Y,OEM-RENAULT,Escalated to QA Manager
BATCH-2024-0446,2024-03-07,QC-04,Wheel Hub Assy,PASS,,0.4236,Y,139.0,0.0,Go/No-Go gauge,N,OEM-FORD,Escalated to QA Manager
BATCH-2021-0038,2022-08-07,QC-07,Brake Pad Type B,REWORK,Lining detachment,8.8922,N,74.0,3.0,CMM,Y,OEM-BAJAJ,Borderline - monitor next batch
BATCH-2021-0404,2024-09-24,QC-04,Disc Brake Caliper,PASS,,8.557,N,155.0,0.0,Hardness tester,Y,OEM-MAHINDRA,Waived by OEM
BATCH-2021-0022,2021-11-29,QC-05,ABS Sensor Ring,PASS,,7.9837,,146.0,0.0,Hardness tester,,OEM-BAJAJ,Escalated to QA Manager
BATCH-2021-0167,2022-01-29,QC-04,Clutch Plate,PASS,,7.0137,N,128.0,0.0,Height gauge,Y,OEM-TVS,Customer concession raised
BATCH-2024-0368,2024-08-06,QC-09,Clutch Plate,PASS,,10.7397,Y,21.0,0.0,Visual,Y,OEM-MARUTI,Borderline - monitor next batch
BATCH-2022-0181,2023-07-10,QC-07,Brake Disc,REWORK,Noise under braking,3.8163,N,28.0,10.0,Go/No-Go gauge,N,OEM-MAHINDRA,Re-inspect after rework
BATCH-2024-0107,2024-11-07,QC-05,Brake Pad Type A,FAIL,Warpage > 0.3 mm,7.0492,Y,179.0,,,N,OEM-HYUNDAI,Customer concession raised
BATCH-2022-0450,2024-08-12,QC-06,Brake Pad Type B,FAIL,Lining detachment,1.9452,Y,21.0,14.0,Height gauge,Y,OEM-MAHINDRA,Customer concession raised
BATCH-2022-0158,2023-08-14,QC-03,Wheel Hub Assy,REWORK,Porosity - casting defect,11.8944,,,12.0,Torque wrench,Y,,Escalated to QA Manager
BATCH-2023-0402,2021-11-10,QC-08,Brake Pad Type A,PASS,,6.5315,Y,125.0,0.0,Vernier,N,OEM-FORD,Re-inspect after rework
BATCH-2022-0232,2023-09-04,QC-07,ABS Sensor Ring,PASS,,9.0884,N,139.0,0.0,Torque wrench,N,,Customer concession raised
BATCH-2023-0394,2022-12-13,QC-09,Brake Pad Type B,PASS,,3.5084,,94.0,0.0,Go/No-Go gauge,N,OEM-TVS,OK
BATCH-2021-0237,2024-01-24,QC-06,Clutch Plate,REWORK,Corrosion pitting,11.1653,Y,80.0,25.0,Height gauge,Y,OEM-FORD,OK
BATCH-2023-0449,2021-12-13,QC-05,Disc Brake Caliper,PASS,,11.3732,N,143.0,0.0,Torque wrench,Y,OEM-RENAULT,OK
BATCH-2022-0212,2021-09-26,QC-01,Clutch Plate,PASS,,1.1188,Y,131.0,0.0,Vernier,Y,OEM-MAHINDRA,Borderline - monitor next batch
BATCH-2023-0370,2023-09-10,QC-05,Disc Brake Caliper,PASS,,3.4267,Y,173.0,0.0,Vernier,,,Re-inspect after rework
BATCH-2024-0298,2024-02-11,QC-03,Brake Pad Type A,PASS,,6.0815,Y,23.0,0.0,Height gauge,N,OEM-HYUNDAI,Re-inspect after rework
BATCH-2023-0211,2024-03-22,QC-08,Drum Brake Assy,REWORK,Vibration at speed,9.9078,Y,124.0,1.0,Visual,Y,OEM-SUZUKI,Re-inspect after rework
BATCH-2023-0178,2024-08-09,QC-08,Drum Brake Assy,PASS,,2.5033,N,134.0,0.0,,Y,,Customer concession raised
BATCH-2022-0018,2023-03-01,QC-06,Brake Disc,PASS,,5.2219,N,152.0,0.0,Torque wrench,N,OEM-HYUNDAI,OK
BATCH-2024-0388,2021-03-21,QC-04,ABS Sensor Ring,PASS,,0.8239,,60.0,0.0,Hardness tester,Y,OEM-FORD,Borderline - monitor next batch
BATCH-2024-0108,2024-09-04,QC-02,Brake Pad Type A,REWORK,Improper heat treatment,4.2494,Y,146.0,,Hardness tester,Y,OEM-HYUNDAI,Re-inspect after rework
BATCH-2022-0328,2023-11-06,QC-03,Brake Pad Type B,PASS,,7.1474,N,159.0,0.0,Go/No-Go gauge,N,OEM-BAJAJ,Borderline - monitor next batch
BATCH-2023-0189,2024-08-08,QC-02,Clutch Plate,PASS,,9.4488,Y,58.0,,Torque wrench,N,,OK
BATCH-2023-0234,2021-09-21,QC-07,Drum Brake Assy,FAIL,Ovality - rotor,1.1595,N,184.0,2.0,Torque wrench,N,OEM-RENAULT,Escalated to QA Manager
BATCH-2023-0162,2021-12-13,QC-04,ABS Sensor Ring,PASS,,10.5385,N,62.0,0.0,Hardness tester,N,OEM-TATA,OK
BATCH-2021-0129,2021-05-30,QC-03,Wheel Hub Assy,FAIL,Ovality - rotor,0.0931,N,41.0,25.0,Height gauge,N,OEM-RENAULT,Re-inspect after rework
BATCH-2024-0243,2022-03-20,QC-08,Brake Pad Type A,PASS,,10.0196,Y,196.0,0.0,Visual,Y,OEM-SUZUKI,Escalated to QA Manager
BATCH-2024-0016,2024-03-07,QC-04,Clutch Plate,PASS,,10.0355,N,118.0,0.0,Visual,N,OEM-TVS,OK
BATCH-2021-0414,2024-02-09,QC-06,ABS Sensor Ring,PASS,,7.3692,,70.0,0.0,Height gauge,Y,OEM-TATA,OK
BATCH-2024-0383,2024-11-07,QC-04,Wheel Hub Assy,PASS,,8.167,N,91.0,0.0,Visual,N,OEM-MARUTI,OK
BATCH-2022-0310,2024-10-24,QC-08,Disc Brake Caliper,PASS,,3.2938,N,41.0,0.0,Hardness tester,N,OEM-HYUNDAI,Re-inspect after rework
BATCH-2024-0234,2023-12-05,QC-06,Drum Brake Assy,FAIL,Improper heat treatment,5.2808,N,185.0,6.0,Hardness tester,N,OEM-FORD,Re-inspect after rework
BATCH-2022-0235,2023-09-04,QC-06,Brake Shoe,PASS,,6.591,,166.0,0.0,Go/No-Go gauge,N,OEM-SUZUKI,Escalated to QA Manager
BATCH-2022-0069,2023-09-17,QC-08,Drum Brake Assy,REWORK,Vibration at speed,2.8756,N,100.0,9.0,Height gauge,Y,OEM-SUZUKI,Customer concession raised
BATCH-2021-0037,2024-10-24,QC-04,Drum Brake Assy,PASS,,6.9667,Y,50.0,0.0,Torque wrench,N,,Escalated to QA Manager
BATCH-2022-0125,2021-03-04,QC-01,ABS Sensor Ring,PASS,,11.5499,Y,,0.0,Go/No-Go gauge,N,,Re-inspect after rework
BATCH-2024-0285,2021-07-04,QC-06,Wheel Hub Assy,PASS,,2.7357,Y,164.0,0.0,Vernier,,OEM-TATA,OK
BATCH-2023-0025,2023-01-04,QC-02,CV Joint,PASS,,0.2997,Y,,0.0,Visual,Y,,Re-inspect after rework
BATCH-2021-0050,2024-10-05,QC-06,Wheel Hub Assy,PASS,,4.4316,N,138.0,0.0,Visual,Y,OEM-SUZUKI,Waived by OEM
BATCH-2023-0369,2021-12-30,QC-06,Drum Brake Assy,PASS,,1.9708,N,157.0,0.0,Torque wrench,Y,OEM-FORD,Borderline - monitor next batch
BATCH-2021-0163,2021-12-25,QC-03,Brake Pad Type B,PASS,,0.0485,N,190.0,0.0,Go/No-Go gauge,N,OEM-HONDA,OK
BATCH-2023-0146,2023-12-25,QC-03,Brake Shoe,PASS,,7.3186,Y,156.0,,Torque wrench,Y,OEM-BAJAJ,Re-inspect after rework
BATCH-2022-0451,2023-12-20,QC-09,ABS Sensor Ring,REWORK,Vibration at speed,1.4905,N,37.0,10.0,Torque wrench,N,,Customer concession raised
BATCH-2021-0351,2024-07-14,QC-06,CV Joint,FAIL,Adhesive bond failure,11.4149,Y,159.0,2.0,Torque wrench,Y,OEM-HONDA,OK
BATCH-2021-0408,2024-01-12,QC-08,Brake Disc,REWORK,Friction material cracking,10.5062,N,93.0,6.0,Visual,N,OEM-FORD,Re-inspect after rework
BATCH-2021-0448,2024-09-13,QC-04,Drum Brake Assy,PASS,,4.334,Y,48.0,0.0,Go/No-Go gauge,N,,Waived by OEM
BATCH-2022-0483,2021-03-11,QC-06,Clutch Plate,PASS,,8.12,N,143.0,0.0,Visual,Y,OEM-BAJAJ,Escalated to QA Manager
BATCH-2024-0061,2024-03-07,QC-02,Drum Brake Assy,FAIL,Corrosion pitting,3.9451,Y,113.0,16.0,Vernier,Y,,Escalated to QA Manager
BATCH-2022-0422,2024-05-28,QC-03,CV Joint,PASS,,9.6543,Y,193.0,0.0,Go/No-Go gauge,Y,,Escalated to QA Manager
BATCH-2024-0284,2024-02-26,QC-06,Clutch Plate,FAIL,Noise under braking,5.2039,N,186.0,0.0,Torque wrench,N,OEM-TVS,Waived by OEM
BATCH-2021-0355,2023-05-23,QC-02,CV Joint,PASS,,1.9378,N,159.0,0.0,Visual,Y,OEM-RENAULT,
BATCH-2021-0313,2024-11-10,QC-08,Brake Shoe,PASS,,8.9037,Y,135.0,0.0,Go/No-Go gauge,N,OEM-MAHINDRA,Customer concession raised
BATCH-2022-0387,2023-12-26,QC-06,Drum Brake Assy,FAIL,Adhesive bond failure,10.8888,Y,159.0,3.0,Torque wrench,Y,OEM-SUZUKI,Escalated to QA Manager
BATCH-2023-0438,2021-05-21,QC-03,Disc Brake Caliper,PASS,,3.2044,N,175.0,0.0,CMM,N,OEM-TATA,Customer concession raised
BATCH-2022-0080,2024-04-25,QC-03,Wheel Hub Assy,PASS,,0.8481,N,100.0,0.0,,N,OEM-SUZUKI,Re-inspect after rework
BATCH-2024-0396,2021-07-10,QC-02,Brake Pad Type A,PASS,,6.7374,N,161.0,,CMM,N,OEM-FORD,OK
BATCH-2022-0184,2023-02-05,QC-06,Brake Shoe,FAIL,Friction material cracking,0.8027,N,107.0,1.0,Go/No-Go gauge,N,OEM-RENAULT,
BATCH-2024-0137,2023-07-22,QC-07,Clutch Plate,PASS,,10.4715,N,124.0,0.0,Hardness tester,Y,OEM-BAJAJ,Waived by OEM
BATCH-2024-0076,2024-06-29,QC-05,Brake Pad Type B,PASS,,9.7361,Y,59.0,0.0,Vernier,Y,,OK
BATCH-2021-0081,2024-03-14,QC-02,Drum Brake Assy,PASS,,4.8014,N,41.0,0.0,CMM,N,OEM-HYUNDAI,Escalated to QA Manager
BATCH-2022-0466,2021-08-09,QC-01,ABS Sensor Ring,PASS,,4.9235,N,79.0,0.0,Torque wrench,N,,Re-inspect after rework
BATCH-2023-0357,2021-02-08,QC-05,CV Joint,PASS,,10.5417,Y,174.0,0.0,Torque wrench,Y,OEM-SUZUKI,Borderline - monitor next batch
BATCH-2022-0199,2022-07-20,QC-05,Disc Brake Caliper,PASS,,0.6921,Y,102.0,0.0,CMM,Y,OEM-MARUTI,Customer concession raised
BATCH-2023-0001,2024-07-28,QC-03,Brake Disc,PASS,,10.6992,Y,147.0,0.0,CMM,N,,Customer concession raised
BATCH-2022-0253,2021-08-13,QC-03,Brake Shoe,FAIL,Noise under braking,3.8291,Y,111.0,4.0,Go/No-Go gauge,N,,Borderline - monitor next batch
BATCH-2024-0166,2022-05-21,QC-01,Wheel Hub Assy,PASS,,2.8605,N,129.0,0.0,Height gauge,Y,OEM-RENAULT,Escalated to QA Manager
BATCH-2021-0224,2022-07-26,QC-07,Drum Brake Assy,PASS,,8.6913,Y,47.0,,Vernier,Y,,
BATCH-2023-0181,2022-04-10,QC-08,CV Joint,PASS,,1.7766,Y,140.0,0.0,CMM,N,OEM-HYUNDAI,Customer concession raised
BATCH-2022-0192,2023-05-07,QC-08,Clutch Plate,PASS,,10.4402,N,145.0,0.0,CMM,,OEM-FORD,Re-inspect after rework
BATCH-2023-0460,2024-02-04,QC-01,Brake Pad Type A,PASS,,7.3787,Y,68.0,0.0,Torque wrench,Y,OEM-MARUTI,OK
BATCH-2021-0475,2024-04-14,QC-03,Brake Pad Type B,PASS,,3.8475,Y,173.0,,Hardness tester,,OEM-TVS,Borderline - monitor next batch
BATCH-2022-0196,2023-05-28,QC-01,ABS Sensor Ring,PASS,,8.7878,N,174.0,0.0,Torque wrench,N,OEM-TVS,Waived by OEM
BATCH-2023-0484,2024-12-22,QC-09,CV Joint,PASS,,2.9648,N,106.0,0.0,Height gauge,Y,OEM-TATA,Escalated to QA Manager
BATCH-2021-0103,2024-01-26,QC-09,CV Joint,PASS,,6.6618,Y,142.0,,Hardness tester,N,,OK
BATCH-2021-0007,2024-04-23,QC-08,Disc Brake Caliper,PASS,,3.934,Y,167.0,0.0,CMM,Y,OEM-TATA,
BATCH-2022-0271,2023-06-23,QC-06,Clutch Plate,REWORK,Surface delamination,1.072,,122.0,20.0,Go/No-Go gauge,N,OEM-MAHINDRA,Re-inspect after rework
BATCH-2021-0172,2024-01-12,QC-09,Disc Brake Caliper,FAIL,Dimensional out-of-spec,4.2912,Y,,15.0,Vernier,Y,,Waived by OEM
BATCH-2022-0026,2024-09-15,QC-05,ABS Sensor Ring,PASS,,5.567,N,75.0,0.0,Height gauge,Y,OEM-MAHINDRA,
BATCH-2024-0484,2024-03-11,QC-07,CV Joint,PASS,,2.8062,Y,,0.0,CMM,Y,OEM-HYUNDAI,Customer concession raised
BATCH-2023-0011,2023-02-18,QC-08,Brake Disc,PASS,,11.7662,N,123.0,0.0,Hardness tester,Y,OEM-BAJAJ,Waived by OEM
BATCH-2024-0356,2024-07-03,QC-03,Brake Disc,FAIL,Edge chipping,2.4558,Y,33.0,24.0,CMM,Y,OEM-SUZUKI,Customer concession raised
BATCH-2023-0412,2024-06-17,QC-07,Brake Shoe,PASS,,5.023,N,47.0,0.0,Go/No-Go gauge,N,,Escalated to QA Manager
BATCH-2021-0467,2023-12-10,QC-06,Brake Shoe,PASS,,2.6506,Y,110.0,0.0,,N,OEM-BAJAJ,OK
BATCH-2021-0395,2024-03-19,QC-08,Wheel Hub Assy,PASS,,0.8812,N,95.0,0.0,Height gauge,N,OEM-HONDA,Re-inspect after rework
BATCH-2023-0303,2023-06-16,QC-05,Brake Pad Type B,PASS,,8.0633,,62.0,0.0,CMM,N,OEM-TATA,Borderline - monitor next batch
BATCH-2022-0138,2022-11-05,QC-09,Brake Shoe,REWORK,Surface delamination,4.4508,Y,169.0,24.0,Height gauge,N,OEM-HYUNDAI,Escalated to QA Manager
BATCH-2021-0020,2022-01-29,QC-04,Brake Disc,FAIL,Dimensional out-of-spec,7.8989,N,109.0,3.0,Visual,N,OEM-HONDA,Borderline - monitor next batch
BATCH-2021-0372,2021-01-27,QC-04,Disc Brake Caliper,PASS,,10.6148,N,21.0,,Height gauge,Y,OEM-RENAULT,OK
BATCH-2024-0345,2023-11-12,QC-06,Brake Shoe,PASS,,0.6552,Y,32.0,0.0,Visual,N,OEM-MARUTI,Escalated to QA Manager
BATCH-2024-0018,2023-09-02,QC-03,Drum Brake Assy,PASS,,7.1349,Y,72.0,0.0,Hardness tester,Y,OEM-TATA,OK
BATCH-2022-0209,2023-02-21,QC-07,CV Joint,PASS,,7.7751,N,44.0,0.0,Vernier,N,OEM-SUZUKI,Escalated to QA Manager
BATCH-2024-0399,2021-01-09,QC-08,Brake Disc,PASS,,9.2918,N,41.0,0.0,Go/No-Go gauge,Y,,Borderline - monitor next batch
BATCH-2024-0140,2024-08-31,QC-08,Clutch Plate,PASS,,1.7438,,20.0,0.0,CMM,N,OEM-TATA,Re-inspect after rework
BATCH-2024-0123,2022-01-17,QC-04,Brake Pad Type A,REWORK,Friction material cracking,9.5166,N,104.0,5.0,Go/No-Go gauge,Y,OEM-HONDA,Re-inspect after rework
BATCH-2021-0273,2022-01-23,QC-03,Brake Pad Type A,PASS,,4.2391,N,58.0,0.0,Vernier,N,OEM-SUZUKI,Customer concession raised
BATCH-2022-0090,2023-11-09,QC-01,Brake Shoe,PASS,,6.2118,Y,175.0,0.0,CMM,Y,OEM-SUZUKI,Customer concession raised
BATCH-2024-0004,2022-07-14,QC-06,Brake Shoe,PASS,,6.8803,N,90.0,0.0,Hardness tester,Y,OEM-FORD,Escalated to QA Manager
BATCH-2021-0314,2021-01-24,QC-01,Brake Shoe,PASS,,5.4418,N,175.0,0.0,Go/No-Go gauge,N,,Waived by OEM
BATCH-2024-0050,2021-05-23,QC-05,Brake Pad Type A,PASS,,4.0135,N,156.0,0.0,Torque wrench,Y,OEM-RENAULT,Escalated to QA Manager
BATCH-2023-0377,2022-02-01,QC-09,Brake Pad Type A,PASS,,5.5167,Y,94.0,0.0,Vernier,N,OEM-SUZUKI,OK
BATCH-2023-0166,2024-09-17,QC-07,Brake Shoe,PASS,,11.1399,Y,61.0,0.0,Visual,Y,OEM-BAJAJ,
BATCH-2024-0419,2021-04-01,QC-04,Clutch Plate,PASS,,4.6593,N,91.0,0.0,Height gauge,Y,OEM-HYUNDAI,Escalated to QA Manager
BATCH-2023-0407,2024-10-07,QC-02,ABS Sensor Ring,REWORK,Friction material cracking,6.0996,Y,43.0,21.0,CMM,Y,OEM-HONDA,Customer concession raised
BATCH-2021-0490,2024-08-10,QC-04,Disc Brake Caliper,REWORK,Surface delamination,0.5578,N,84.0,24.0,Hardness tester,N,OEM-TATA,OK
BATCH-2024-0390,2024-11-16,QC-07,Brake Pad Type B,REWORK,Friction material cracking,6.7744,,154.0,11.0,CMM,,OEM-HONDA,OK
BATCH-2021-0431,2024-12-02,QC-08,Brake Pad Type A,REWORK,Corrosion pitting,4.9216,N,66.0,,Hardness tester,N,OEM-MAHINDRA,Borderline - monitor next batch
BATCH-2024-0478,2024-06-13,QC-03,Brake Pad Type B,REWORK,Lining detachment,10.4697,Y,23.0,0.0,Torque wrench,N,OEM-SUZUKI,Customer concession raised
BATCH-2021-0345,2024-12-22,QC-09,Disc Brake Caliper,REWORK,Adhesive bond failure,7.8657,N,134.0,10.0,Go/No-Go gauge,Y,OEM-TVS,Customer concession raised
BATCH-2021-0483,2024-01-31,QC-09,CV Joint,PASS,,1.8434,Y,191.0,0.0,Vernier,Y,OEM-MARUTI,Escalated to QA Manager
BATCH-2021-0033,2021-07-24,QC-09,Wheel Hub Assy,PASS,,3.4445,N,194.0,0.0,CMM,Y,OEM-MARUTI,
