date,shift,machine_id,operator_id,batch_id,input_lot_ref,units_produced,cycle_time_min,product_type,planned_units,downtime_min,downtime_reason,scrap_units,line_id,remark
2021-07-27,A,MC-02,OP-013,BATCH-2021-0300,LOT-2022-429,242,13.374,Brake Shoe,377.0,115.2,Setup/changeover,25.0,LINE-1,Speed reduced - vibration
2022-03-16,B,MC-14,OP-017,BATCH-2022-0300,LOT-2023-383,485,11.53,Clutch Plate,392.0,72.1,Tool change,15.0,LINE-3,New mould trial
2021-10-09,C,MC-08,OP-002,BATCH-2024-0346,LOT-2022-035,383,12.941,Wheel Hub Assy,456.0,0.0,Operator break,29.0,LINE-3,Rush order
2024-09-28,C,MC-02,OP-009,BATCH-2024-0349,LOT-2024-103,472,15.651,Clutch Plate,356.0,0.0,Hydraulic issue,27.0,LINE-4,Tooling replaced mid-shift
2024-04-29,C,MC-05,OP-006,BATCH-2021-0254,LOT-2023-1446,565,11.719,Wheel Hub Assy,396.0,0.0,Quality hold,13.0,LINE-3,Rush order
2021-09-19,B,MC-01,OP-026,BATCH-2023-0356,LOT-2021-2315,300,11.103,Brake Pad Type B,,204.8,Power outage,8.0,LINE-2,Customer priority
2023-01-15,A,MC-14,OP-017,BATCH-2024-0158,LOT-2021-329,408,14.673,Drum Brake Assy,,,Operator break,29.0,LINE-3,Rush order
2024-06-22,B,MC-05,OP-013,BATCH-2023-0306,LOT-2024-162,418,8.87,Drum Brake Assy,471.0,0.0,Quality hold,22.0,LINE-3,Normal run
2024-04-11,A,MC-03,OP-004,BATCH-2023-0466,LOT-2021-262,499,10.616,Brake Shoe,293.0,169.9,Machine fault,9.0,LINE-3,Speed reduced - vibration
2023-03-29,B,MC-10,OP-002,BATCH-2021-0007,LOT-2021-1334,437,12.417,Disc Brake Caliper,474.0,0.0,Hydraulic issue,11.0,LINE-3,Normal run
2024-09-26,C,MC-08,OP-019,BATCH-2021-0275,LOT-2022-247,531,9.251,Drum Brake Assy,490.0,0.0,Quality hold,,,Rush order
2024-09-09,B,MC-01,OP-005,BATCH-2022-0166,LOT-2021-1836,527,7.765,CV Joint,469.0,0.0,Machine fault,1.0,LINE-5,
2022-01-27,B,MC-10,OP-020,BATCH-2021-0075,LOT-2022-2328,374,11.329,CV Joint,470.0,0.0,Quality hold,22.0,LINE-4,Tooling replaced mid-shift
2022-03-20,A,MC-04,OP-005,BATCH-2024-0415,LOT-2022-1897,376,10.081,Wheel Hub Assy,452.0,0.0,Hydraulic issue,2.0,LINE-3,Customer priority
2021-09-06,B,MC-02,OP-010,BATCH-2024-0297,LOT-2024-1753,322,9.22,Brake Pad Type B,490.0,,Quality hold,13.0,LINE-2,Normal run
2023-09-07,B,MC-06,OP-002,BATCH-2021-0089,LOT-2024-972,316,12.899,Brake Disc,477.0,0.0,Mould repair,6.0,LINE-2,Normal run
2022-01-14,B,MC-03,OP-027,BATCH-2023-0102,LOT-2021-1096,264,10.077,Drum Brake Assy,521.0,230.6,Machine fault,7.0,,
2022-08-20,B,MC-10,OP-018,BATCH-2024-0373,LOT-2021-357,331,10.525,Brake Shoe,477.0,0.0,Setup/changeover,0.0,LINE-5,Speed reduced - vibration
2022-01-22,C,MC-05,OP-003,BATCH-2023-0121,LOT-2024-281,490,10.972,Brake Disc,414.0,0.0,Mould repair,12.0,LINE-2,Tooling replaced mid-shift
2022-05-04,C,MC-08,OP-020,BATCH-2024-0286,LOT-2024-2386,548,15.152,Brake Shoe,,0.0,Material shortage,4.0,LINE-6,Tooling replaced mid-shift
2022-05-24,C,MC-12,OP-013,BATCH-2024-0219,LOT-2024-227,427,9.803,Brake Disc,400.0,0.0,Mould repair,,LINE-6,Normal run
2024-12-26,A,MC-15,OP-015,BATCH-2023-0312,LOT-2024-1982,467,12.379,Disc Brake Caliper,534.0,125.3,Hydraulic issue,3.0,LINE-4,Rush order
2023-02-22,B,MC-05,OP-015,BATCH-2021-0151,LOT-2021-090,478,8.344,Wheel Hub Assy,513.0,0.0,Operator break,16.0,LINE-2,Rush order
2022-07-04,B,MC-09,OP-017,BATCH-2023-0476,LOT-2022-119,330,10.694,CV Joint,465.0,0.0,,22.0,LINE-4,Customer priority
2024-06-24,C,MC-12,OP-017,BATCH-2021-0307,LOT-2023-1445,599,18.031,Clutch Plate,486.0,0.0,Power outage,21.0,LINE-1,Customer priority
2024-07-25,C,MC-15,OP-010,BATCH-2024-0259,LOT-2021-1110,403,12.622,Disc Brake Caliper,503.0,0.0,Setup/changeover,29.0,LINE-2,Normal run
2022-12-13,B,MC-05,OP-010,BATCH-2021-0488,LOT-2021-2315,391,15.27,Disc Brake Caliper,463.0,0.0,Hydraulic issue,27.0,LINE-6,Tooling replaced mid-shift
2024-11-28,B,MC-02,OP-016,BATCH-2021-0285,LOT-2022-443,464,12.898,Brake Disc,475.0,87.9,Hydraulic issue,8.0,LINE-2,Normal run
2023-11-05,A,MC-15,OP-018,BATCH-2021-0136,LOT-2023-167,495,10.204,Disc Brake Caliper,416.0,0.0,Mould repair,24.0,LINE-3,Tooling replaced mid-shift
2022-04-15,A,MC-05,OP-015,BATCH-2024-0176,LOT-2022-2111,320,12.423,Wheel Hub Assy,,43.5,Machine fault,12.0,LINE-2,
2022-03-25,C,MC-11,OP-022,BATCH-2023-0264,LOT-2022-429,461,15.016,Brake Disc,449.0,0.0,Setup/changeover,22.0,LINE-2,Tooling replaced mid-shift
2024-03-05,C,MC-11,OP-020,BATCH-2024-0089,LOT-2023-054,480,9.207,CV Joint,426.0,0.0,Machine fault,19.0,LINE-4,Normal run
2024-07-15,A,MC-03,OP-027,BATCH-2023-0182,LOT-2023-763,482,13.283,CV Joint,,74.2,Mould repair,26.0,LINE-5,Rush order
2024-11-11,C,MC-04,OP-015,BATCH-2024-0230,LOT-2024-1909,413,8.312,CV Joint,,153.5,,2.0,LINE-5,Customer priority
2022-12-31,B,MC-11,OP-027,BATCH-2024-0407,LOT-2021-2302,500,12.708,Brake Shoe,480.0,0.0,Setup/changeover,26.0,LINE-5,Speed reduced - vibration
2023-10-04,C,MC-07,OP-022,BATCH-2021-0122,LOT-2021-001,424,11.515,Drum Brake Assy,410.0,0.0,Tool change,10.0,LINE-3,Normal run
2021-05-17,C,MC-08,OP-013,BATCH-2024-0170,LOT-2021-1334,482,12.384,Brake Shoe,479.0,0.0,,28.0,LINE-1,Rush order
2024-02-15,B,MC-02,OP-019,BATCH-2022-0412,LOT-2021-1575,372,6.978,Brake Disc,515.0,0.0,,30.0,LINE-5,New mould trial
2024-09-15,C,MC-06,OP-008,BATCH-2023-0026,LOT-2024-338,376,9.688,Brake Pad Type B,491.0,0.0,Power outage,5.0,LINE-3,Speed reduced - vibration
2024-02-22,A,MC-15,OP-017,BATCH-2022-0028,LOT-2022-1455,384,13.726,Wheel Hub Assy,487.0,0.0,Tool change,20.0,LINE-6,Normal run
2021-09-18,A,MC-14,OP-027,BATCH-2022-0454,LOT-2024-1706,481,8.631,CV Joint,522.0,0.0,Tool change,27.0,LINE-4,
2024-02-23,C,MC-15,OP-002,BATCH-2021-0197,LOT-2021-220,443,10.725,Brake Pad Type A,458.0,0.0,Operator break,23.0,LINE-6,Customer priority
2022-07-29,C,MC-15,OP-025,BATCH-2021-0233,LOT-2023-2186,260,12.358,Brake Disc,388.0,0.0,Machine fault,13.0,LINE-6,Speed reduced - vibration
2024-12-23,A,MC-03,OP-014,BATCH-2021-0035,LOT-2024-586,298,8.303,Clutch Plate,516.0,138.1,Hydraulic issue,10.0,LINE-2,Rush order
2024-08-24,B,MC-15,OP-020,BATCH-2024-0404,LOT-2022-852,363,14.721,Brake Pad Type A,417.0,0.0,,19.0,LINE-1,New mould trial
2024-04-22,B,MC-14,OP-009,BATCH-2024-0170,LOT-2024-2193,266,9.155,Brake Disc,524.0,235.2,,20.0,LINE-3,Rush order
2024-05-05,A,MC-15,OP-026,BATCH-2021-0377,LOT-2024-1622,405,10.349,Brake Disc,459.0,0.0,Machine fault,0.0,LINE-1,New mould trial
2024-06-15,C,MC-02,OP-023,BATCH-2021-0017,LOT-2021-402,465,13.847,Wheel Hub Assy,536.0,0.0,Material shortage,0.0,LINE-6,Customer priority
2022-06-07,B,MC-03,OP-003,BATCH-2023-0439,LOT-2022-397,387,8.715,Brake Shoe,425.0,0.0,Power outage,28.0,LINE-5,Customer priority
2021-09-28,A,MC-05,OP-026,BATCH-2024-0182,LOT-2023-271,443,9.476,Drum Brake Assy,392.0,164.9,Material shortage,16.0,LINE-5,New mould trial
2022-09-04,C,MC-06,OP-011,BATCH-2021-0158,LOT-2022-235,450,11.398,ABS Sensor Ring,451.0,0.0,Operator break,24.0,LINE-2,Rush order
2021-04-02,C,MC-14,OP-003,BATCH-2024-0103,LOT-2022-980,351,11.016,Drum Brake Assy,394.0,235.5,Mould repair,2.0,LINE-2,Tooling replaced mid-shift
2022-01-31,C,MC-06,OP-004,BATCH-2024-0338,LOT-2024-172,500,13.674,Disc Brake Caliper,339.0,0.0,,0.0,LINE-4,New mould trial
2024-04-18,A,MC-02,OP-025,BATCH-2024-0396,LOT-2021-136,336,8.357,Wheel Hub Assy,410.0,0.0,Material shortage,24.0,LINE-3,Rush order
2024-11-07,C,MC-08,OP-030,BATCH-2024-0395,LOT-2023-331,412,8.456,Brake Shoe,394.0,144.4,Operator break,11.0,LINE-5,Normal run
2023-09-23,A,MC-09,OP-001,BATCH-2021-0091,LOT-2024-110,329,11.935,ABS Sensor Ring,454.0,0.0,Setup/changeover,12.0,LINE-4,Customer priority
2022-04-14,B,MC-12,OP-022,BATCH-2023-0087,LOT-2023-1289,355,11.871,Clutch Plate,417.0,0.0,Setup/changeover,16.0,LINE-5,Rush order
2022-05-05,B,MC-05,OP-005,BATCH-2022-0037,LOT-2024-2175,395,15.014,Brake Disc,530.0,147.2,Hydraulic issue,13.0,LINE-3,Tooling replaced mid-shift
2021-12-11,A,MC-07,OP-030,BATCH-2023-0013,LOT-2023-351,303,13.242,Clutch Plate,498.0,0.0,Setup/changeover,9.0,,Normal run
2023-06-22,B,MC-13,OP-028,BATCH-2021-0132,LOT-2024-417,316,13.219,Brake Shoe,542.0,10.0,Material shortage,17.0,LINE-4,Normal run
2024-02-20,C,MC-01,OP-015,BATCH-2021-0322,LOT-2024-1208,318,9.573,Wheel Hub Assy,511.0,69.7,,24.0,LINE-6,New mould trial
2023-02-16,B,MC-15,OP-028,BATCH-2024-0397,LOT-2021-562,444,12.658,ABS Sensor Ring,470.0,,Power outage,1.0,LINE-5,Tooling replaced mid-shift
2024-12-28,B,MC-13,OP-028,BATCH-2023-0354,LOT-2023-2237,455,8.714,Brake Pad Type B,512.0,,Power outage,2.0,LINE-5,Normal run
2023-06-01,B,MC-05,OP-018,BATCH-2022-0440,LOT-2024-1914,525,11.018,Brake Pad Type A,447.0,0.0,Operator break,10.0,LINE-6,New mould trial
2024-02-10,A,MC-15,OP-013,BATCH-2021-0117,LOT-2021-2396,282,12.58,Brake Pad Type A,484.0,0.0,Tool change,7.0,LINE-6,Customer priority
2022-12-05,A,MC-05,OP-030,BATCH-2021-0480,LOT-2022-2223,414,13.861,Drum Brake Assy,429.0,,Tool change,23.0,LINE-1,Normal run
2022-02-20,B,MC-13,OP-004,BATCH-2022-0294,LOT-2022-1145,470,9.359,Brake Disc,448.0,0.0,Mould repair,,LINE-2,Tooling replaced mid-shift
2022-02-20,C,MC-11,OP-027,BATCH-2024-0331,LOT-2022-1330,404,11.973,CV Joint,427.0,210.6,Tool change,2.0,LINE-6,Speed reduced - vibration
2024-08-29,C,MC-07,OP-002,BATCH-2022-0405,LOT-2024-623,408,13.235,ABS Sensor Ring,423.0,157.7,Mould repair,30.0,LINE-4,Customer priority
2023-01-23,B,MC-06,OP-005,BATCH-2024-0487,LOT-2024-1282,275,15.174,Brake Pad Type B,,34.7,Quality hold,6.0,LINE-3,Customer priority
2022-04-30,C,MC-15,OP-005,BATCH-2021-0479,LOT-2023-2058,303,12.948,CV Joint,419.0,81.1,Quality hold,5.0,LINE-1,Speed reduced - vibration
2022-02-20,A,MC-04,OP-024,BATCH-2022-0180,LOT-2023-271,443,12.118,Drum Brake Assy,435.0,0.0,Operator break,3.0,LINE-6,Speed reduced - vibration
2024-11-27,A,MC-04,OP-024,BATCH-2024-0241,LOT-2021-262,349,10.05,Brake Shoe,395.0,0.0,Tool change,2.0,,Rush order
2024-09-19,A,MC-01,OP-020,BATCH-2021-0260,LOT-2023-2015,345,11.359,Disc Brake Caliper,407.0,0.0,Tool change,19.0,LINE-4,Normal run
2023-11-11,C,MC-02,OP-009,BATCH-2022-0288,LOT-2024-452,481,14.623,Wheel Hub Assy,415.0,184.6,Hydraulic issue,17.0,LINE-3,
2024-01-17,C,MC-08,OP-019,BATCH-2024-0249,LOT-2024-1532,441,12.549,Brake Pad Type A,,0.0,Operator break,29.0,LINE-6,Customer priority
2023-11-20,C,MC-01,OP-026,BATCH-2023-0015,LOT-2021-391,426,13.06,ABS Sensor Ring,478.0,92.6,Machine fault,20.0,LINE-5,Normal run
2023-03-04,B,MC-15,OP-020,BATCH-2022-0423,LOT-2023-1157,308,13.325,Disc Brake Caliper,503.0,0.0,Tool change,24.0,LINE-3,Tooling replaced mid-shift
2022-07-22,A,MC-11,OP-025,BATCH-2023-0124,LOT-2022-2189,351,11.58,Disc Brake Caliper,490.0,0.0,,21.0,LINE-4,Rush order
2021-06-27,B,MC-15,OP-019,BATCH-2023-0157,LOT-2023-028,401,13.753,CV Joint,,168.0,Mould repair,,LINE-1,Normal run
2021-12-08,B,MC-15,OP-012,BATCH-2022-0424,LOT-2023-458,349,8.6,Disc Brake Caliper,468.0,0.0,,21.0,LINE-2,Customer priority
2023-11-19,B,MC-05,OP-011,BATCH-2023-0274,LOT-2024-369,484,11.015,Brake Pad Type B,537.0,0.0,Setup/changeover,25.0,LINE-6,
2023-11-05,C,MC-12,OP-028,BATCH-2024-0483,LOT-2023-404,299,12.955,Brake Pad Type A,413.0,0.0,Quality hold,9.0,LINE-5,
2022-11-24,A,MC-12,OP-003,BATCH-2023-0405,LOT-2022-1286,574,15.684,Brake Disc,404.0,0.0,Quality hold,13.0,LINE-1,Rush order
2022-06-12,A,MC-02,OP-011,BATCH-2021-0391,LOT-2021-565,370,13.305,Brake Pad Type B,426.0,203.5,Operator break,6.0,LINE-1,Rush order
2024-07-08,A,MC-06,OP-027,BATCH-2023-0241,LOT-2021-2440,415,11.553,Wheel Hub Assy,334.0,0.0,Setup/changeover,16.0,LINE-2,Customer priority
2021-06-12,A,MC-09,OP-030,BATCH-2021-0145,LOT-2024-415,418,10.052,ABS Sensor Ring,420.0,123.2,Power outage,25.0,LINE-1,Normal run
2023-12-13,B,MC-04,OP-026,BATCH-2022-0379,LOT-2022-074,549,8.861,Drum Brake Assy,498.0,0.0,Hydraulic issue,25.0,LINE-6,Speed reduced - vibration
2022-07-28,A,MC-05,OP-027,BATCH-2024-0495,LOT-2022-429,394,10.913,ABS Sensor Ring,497.0,0.0,Mould repair,6.0,LINE-6,Rush order
2023-06-25,A,MC-11,OP-005,BATCH-2021-0066,LOT-2021-840,450,12.698,Drum Brake Assy,508.0,0.0,Machine fault,14.0,LINE-6,New mould trial
2021-02-11,C,MC-09,OP-029,BATCH-2023-0348,LOT-2024-1007,390,10.214,CV Joint,384.0,0.0,Power outage,28.0,LINE-1,Speed reduced - vibration
2023-07-27,C,MC-05,OP-002,BATCH-2024-0165,LOT-2024-825,345,17.693,Clutch Plate,524.0,,Mould repair,16.0,LINE-4,
2024-03-16,C,MC-04,OP-027,BATCH-2024-0367,LOT-2024-468,298,8.723,Drum Brake Assy,478.0,0.0,Operator break,,LINE-6,New mould trial
2024-05-08,C,MC-03,OP-027,BATCH-2021-0366,LOT-2024-1232,469,12.653,Wheel Hub Assy,,159.8,Operator break,22.0,LINE-1,Normal run
2022-01-23,A,MC-02,OP-020,BATCH-2024-0451,LOT-2024-645,408,12.189,Brake Pad Type A,455.0,164.8,Quality hold,15.0,LINE-3,New mould trial
2022-01-31,B,MC-08,OP-024,BATCH-2022-0075,LOT-2022-284,220,11.017,CV Joint,398.0,0.0,Hydraulic issue,,LINE-3,Tooling replaced mid-shift
2022-01-06,A,MC-05,OP-026,BATCH-2021-0015,LOT-2022-273,435,17.769,Disc Brake Caliper,472.0,160.5,Quality hold,27.0,LINE-2,Customer priority
2021-09-09,C,MC-03,OP-018,BATCH-2022-0467,LOT-2024-385,391,13.436,Brake Shoe,478.0,0.0,Setup/changeover,13.0,LINE-2,Tooling replaced mid-shift
2023-08-12,A,MC-14,OP-028,BATCH-2023-0431,LOT-2021-1835,457,12.774,Brake Shoe,573.0,0.0,Power outage,5.0,LINE-2,
2021-12-12,A,MC-01,OP-013,BATCH-2021-0122,LOT-2022-1873,318,12.495,Wheel Hub Assy,394.0,0.0,Machine fault,7.0,LINE-3,Normal run
2024-04-16,B,MC-05,OP-022,BATCH-2022-0090,LOT-2023-1687,469,9.571,Wheel Hub Assy,424.0,0.0,,11.0,,Normal run
2023-04-15,A,MC-15,OP-004,BATCH-2023-0001,LOT-2023-1111,393,13.549,Brake Pad Type B,505.0,0.0,Machine fault,18.0,,Speed reduced - vibration
2021-11-20,C,MC-15,OP-004,BATCH-2021-0112,LOT-2022-257,307,11.615,Wheel Hub Assy,407.0,,Machine fault,8.0,LINE-5,
2021-06-22,B,MC-09,OP-021,BATCH-2023-0115,LOT-2021-679,306,11.044,Brake Pad Type B,431.0,0.0,Hydraulic issue,9.0,LINE-2,Normal run
2024-06-21,C,MC-13,OP-018,BATCH-2023-0353,LOT-2024-453,638,12.409,Disc Brake Caliper,367.0,0.0,Tool change,8.0,LINE-2,New mould trial
2021-04-17,B,MC-11,OP-029,BATCH-2021-0342,LOT-2023-345,369,13.645,Brake Pad Type A,575.0,127.6,Power outage,4.0,LINE-1,Rush order
2024-07-18,A,MC-11,OP-023,BATCH-2022-0362,LOT-2021-2172,277,7.552,Drum Brake Assy,562.0,0.0,,20.0,LINE-3,Customer priority
2021-07-13,C,MC-05,OP-026,BATCH-2024-0228,LOT-2024-2389,455,9.677,Brake Shoe,482.0,0.0,Mould repair,25.0,LINE-6,Tooling replaced mid-shift
2024-04-09,B,MC-14,OP-018,BATCH-2024-0413,LOT-2021-906,182,11.507,Brake Disc,469.0,231.6,Machine fault,,LINE-6,Speed reduced - vibration
2021-10-16,B,MC-14,OP-013,BATCH-2023-0148,LOT-2023-1902,503,9.371,Brake Pad Type A,455.0,0.0,Tool change,13.0,LINE-2,Rush order
2021-08-24,C,MC-10,OP-018,BATCH-2021-0209,LOT-2021-1012,336,12.036,CV Joint,396.0,0.0,Material shortage,23.0,LINE-5,Customer priority
2023-09-18,A,MC-06,OP-027,BATCH-2022-0298,LOT-2024-1413,383,9.409,Drum Brake Assy,489.0,68.6,Hydraulic issue,,LINE-6,Rush order
2023-11-11,A,MC-09,OP-011,BATCH-2022-0108,LOT-2023-1960,497,11.007,Brake Shoe,452.0,0.0,,6.0,LINE-1,Tooling replaced mid-shift
2024-06-15,C,MC-13,OP-012,BATCH-2023-0041,LOT-2023-228,289,10.871,Clutch Plate,446.0,64.0,Quality hold,22.0,LINE-5,Speed reduced - vibration
2021-02-05,A,MC-03,OP-025,BATCH-2023-0144,LOT-2024-825,655,9.165,Clutch Plate,537.0,0.0,Quality hold,18.0,LINE-3,Speed reduced - vibration
2022-04-30,B,MC-03,OP-015,BATCH-2022-0320,LOT-2021-581,509,12.089,Wheel Hub Assy,555.0,218.1,Setup/changeover,0.0,LINE-5,Customer priority
2024-03-08,A,MC-15,OP-014,BATCH-2023-0498,LOT-2024-511,453,12.317,Drum Brake Assy,446.0,0.0,,23.0,LINE-6,Speed reduced - vibration
2021-12-03,A,MC-07,OP-029,BATCH-2021-0062,LOT-2021-1673,530,13.803,Brake Shoe,412.0,199.8,Setup/changeover,,LINE-6,Customer priority
2022-02-19,B,MC-01,OP-015,BATCH-2023-0298,LOT-2021-1574,301,11.074,CV Joint,401.0,152.9,Setup/changeover,27.0,LINE-4,New mould trial
2022-11-28,A,MC-06,OP-025,BATCH-2022-0354,LOT-2022-234,414,14.099,Disc Brake Caliper,422.0,112.4,Tool change,28.0,LINE-3,New mould trial
2023-08-07,B,MC-09,OP-013,BATCH-2024-0159,LOT-2022-1676,416,11.622,Brake Disc,500.0,0.0,Setup/changeover,12.0,LINE-5,Speed reduced - vibration
2024-12-04,C,MC-15,OP-006,BATCH-2024-0476,LOT-2022-842,217,10.226,Clutch Plate,462.0,0.0,Hydraulic issue,15.0,LINE-3,Customer priority
2023-10-21,C,MC-07,OP-016,BATCH-2022-0115,LOT-2024-1758,528,10.467,Brake Pad Type A,337.0,0.0,,10.0,LINE-6,Normal run
2024-09-20,C,MC-01,OP-021,BATCH-2023-0472,LOT-2024-1103,475,10.166,Wheel Hub Assy,378.0,30.6,Hydraulic issue,15.0,LINE-5,Tooling replaced mid-shift
2023-03-13,A,MC-11,OP-006,BATCH-2023-0220,LOT-2021-811,363,11.112,Drum Brake Assy,413.0,35.6,Machine fault,29.0,LINE-6,New mould trial
2023-03-05,A,MC-07,OP-030,BATCH-2023-0223,LOT-2021-1175,221,13.384,Brake Disc,526.0,202.6,Mould repair,24.0,LINE-6,Tooling replaced mid-shift
2023-04-25,C,MC-13,OP-024,BATCH-2021-0483,LOT-2022-680,478,9.111,Drum Brake Assy,437.0,0.0,Machine fault,3.0,LINE-6,Speed reduced - vibration
2022-06-08,C,MC-02,OP-015,BATCH-2023-0418,LOT-2023-1436,419,12.757,ABS Sensor Ring,490.0,131.4,Quality hold,20.0,LINE-5,Tooling replaced mid-shift
2023-09-07,A,MC-08,OP-001,BATCH-2021-0494,LOT-2022-702,353,11.672,Wheel Hub Assy,477.0,0.0,Setup/changeover,0.0,LINE-2,
2022-11-04,B,MC-12,OP-006,BATCH-2021-0307,LOT-2021-1644,551,12.979,Drum Brake Assy,497.0,150.2,,26.0,LINE-5,Rush order
2023-01-05,B,MC-02,OP-030,BATCH-2024-0110,LOT-2024-080,427,14.462,Clutch Plate,474.0,0.0,Tool change,0.0,LINE-3,Tooling replaced mid-shift
2023-05-09,C,MC-09,OP-030,BATCH-2021-0323,LOT-2023-341,342,14.447,Wheel Hub Assy,,0.0,Hydraulic issue,15.0,LINE-6,Customer priority
2021-12-13,C,MC-10,OP-020,BATCH-2023-0391,LOT-2022-257,380,10.493,ABS Sensor Ring,467.0,0.0,Quality hold,26.0,LINE-3,Rush order
2024-06-18,A,MC-10,OP-024,BATCH-2021-0176,LOT-2023-784,461,11.914,Brake Disc,468.0,0.0,Power outage,14.0,LINE-2,Tooling replaced mid-shift
2023-04-03,A,MC-09,OP-030,BATCH-2024-0117,LOT-2024-110,572,13.75,Brake Pad Type A,461.0,0.0,Operator break,14.0,LINE-2,Rush order
2023-03-22,C,MC-15,OP-002,BATCH-2022-0202,LOT-2023-230,504,9.332,Brake Pad Type A,473.0,0.0,Quality hold,27.0,LINE-5,Customer priority
2022-01-13,A,MC-13,OP-026,BATCH-2021-0437,LOT-2023-331,582,11.042,Brake Disc,399.0,0.0,Machine fault,7.0,,Rush order
2024-06-06,A,MC-05,OP-012,BATCH-2024-0393,LOT-2021-983,361,9.212,Wheel Hub Assy,402.0,0.0,Tool change,1.0,LINE-6,Normal run
2021-01-31,C,MC-13,OP-008,BATCH-2024-0021,LOT-2024-904,386,8.548,Clutch Plate,450.0,229.0,Setup/changeover,3.0,LINE-3,Customer priority
2022-02-28,A,MC-11,OP-006,BATCH-2022-0200,LOT-2024-903,501,9.594,Brake Pad Type B,541.0,0.0,Mould repair,16.0,LINE-2,Normal run
2023-04-22,B,MC-03,OP-002,BATCH-2021-0102,LOT-2021-1485,465,13.664,Brake Disc,410.0,0.0,Material shortage,9.0,LINE-5,Normal run
2024-09-12,B,MC-13,OP-008,BATCH-2024-0270,LOT-2024-1122,496,9.207,Brake Shoe,503.0,0.0,Operator break,23.0,LINE-3,New mould trial
2023-03-29,A,MC-08,OP-001,BATCH-2022-0316,LOT-2021-720,435,12.662,Brake Pad Type A,379.0,0.0,Setup/changeover,8.0,LINE-6,Rush order
2021-12-09,B,MC-05,OP-006,BATCH-2023-0345,LOT-2023-2126,339,12.754,Clutch Plate,393.0,0.0,Quality hold,1.0,LINE-2,Normal run
2022-07-31,A,MC-01,OP-029,BATCH-2024-0432,LOT-2023-382,461,8.629,Wheel Hub Assy,500.0,,,22.0,LINE-6,Rush order
2024-12-11,A,MC-14,OP-025,BATCH-2023-0393,LOT-2024-232,309,12.66,Drum Brake Assy,487.0,0.0,Setup/changeover,10.0,LINE-5,Rush order
2022-09-07,A,MC-15,OP-024,BATCH-2022-0350,LOT-2021-2480,357,12.722,Wheel Hub Assy,465.0,0.0,Tool change,22.0,,New mould trial
2024-02-09,C,MC-03,OP-012,BATCH-2021-0177,LOT-2021-337,371,9.382,CV Joint,332.0,0.0,Material shortage,8.0,LINE-2,Rush order
2021-07-20,C,MC-12,OP-009,BATCH-2021-0178,LOT-2021-775,451,8.214,Wheel Hub Assy,455.0,20.4,Setup/changeover,,LINE-1,Rush order
2022-10-02,B,MC-15,OP-006,BATCH-2021-0016,LOT-2022-2477,396,12.926,Drum Brake Assy,431.0,,Power outage,23.0,LINE-4,New mould trial
2022-04-22,A,MC-07,OP-027,BATCH-2023-0247,LOT-2024-215,390,13.037,Drum Brake Assy,470.0,0.0,Machine fault,17.0,LINE-3,New mould trial
2023-11-05,B,MC-02,OP-020,BATCH-2023-0461,LOT-2023-1350,448,12.485,Brake Pad Type B,357.0,0.0,Setup/changeover,25.0,LINE-5,Normal run
2022-03-26,A,MC-04,OP-008,BATCH-2024-0057,LOT-2021-2287,488,12.786,Disc Brake Caliper,388.0,0.0,Operator break,15.0,LINE-2,Speed reduced - vibration
2023-09-30,B,MC-15,OP-024,BATCH-2023-0492,LOT-2021-1453,398,11.417,Drum Brake Assy,441.0,180.0,Hydraulic issue,3.0,LINE-4,Normal run
2021-08-27,B,MC-03,OP-021,BATCH-2023-0316,LOT-2022-2252,450,14.506,Brake Pad Type A,514.0,114.2,Tool change,23.0,LINE-5,Speed reduced - vibration
2022-07-29,A,MC-06,OP-022,BATCH-2023-0019,LOT-2022-223,301,12.806,Brake Pad Type A,529.0,177.2,Operator break,,LINE-5,Rush order
2021-01-03,A,MC-09,OP-016,BATCH-2023-0313,LOT-2023-147,454,13.791,Clutch Plate,570.0,0.0,Operator break,13.0,LINE-5,Tooling replaced mid-shift
2022-03-12,A,MC-12,OP-029,BATCH-2022-0345,LOT-2023-418,512,12.024,Brake Pad Type B,512.0,52.9,Quality hold,16.0,LINE-6,Tooling replaced mid-shift
2021-05-04,C,MC-02,OP-019,BATCH-2022-0013,LOT-2021-2486,433,11.55,ABS Sensor Ring,428.0,0.0,Setup/changeover,8.0,LINE-6,Speed reduced - vibration
2023-06-07,B,MC-01,OP-002,BATCH-2021-0413,LOT-2023-278,560,9.781,CV Joint,541.0,0.0,Power outage,2.0,LINE-2,Tooling replaced mid-shift
2022-06-01,A,MC-12,OP-030,BATCH-2023-0113,LOT-2021-1693,464,8.561,Brake Shoe,,0.0,Setup/changeover,29.0,,Speed reduced - vibration
2021-04-09,B,MC-12,OP-029,BATCH-2024-0025,LOT-2021-423,230,12.814,Brake Pad Type A,503.0,0.0,Hydraulic issue,4.0,LINE-6,Tooling replaced mid-shift
2023-07-29,C,MC-15,OP-018,BATCH-2021-0500,LOT-2021-244,366,11.759,Brake Pad Type B,567.0,0.0,Tool change,15.0,LINE-5,Rush order
2022-11-05,A,MC-08,OP-017,BATCH-2021-0185,LOT-2022-308,374,9.276,Drum Brake Assy,538.0,0.0,Mould repair,27.0,LINE-2,Normal run
